"AffyID"	"SYMBOL"	"ND_1_CD14_TNF_90_133Plus_2.CEL"	"ND_2_CD14_TNF_90_133Plus_2.CEL"
"1552774_a_at"	"SLC25A27"	"6.83172520325181"	"7.02441377255284"
"1552775_at"	"GPRC6A"	"7.07223969616027"	"7.05352225644703"
"1552777_a_at"	"RAET1E"	"7.06486031568284"	"7.36058315271643"
"1552779_a_at"	"SLC44A5"	"6.88991881216664"	"6.88539733339869"
"1552782_at"	"SLC44A5"	"6.62140102234032"	"6.68624201031137"
"1552783_at"	"ZNF417"	"6.65823628887484"	"6.63424367349421"
"1552785_at"	"ZNF781"	"6.96296499841144"	"7.19685159053421"
"1552787_at"	"HELB"	"6.80676270675384"	"6.83420226374023"
"1552788_a_at"	"HELB"	"7.03577856528568"	"7.12332981530431"
"1552789_at"	"SEC62"	"6.79941037874478"	"6.8502664299142"
"1552790_a_at"	"SEC62"	"7.26762286196512"	"6.96381330162543"
"1552791_a_at"	"TRDN"	"6.63470439279089"	"6.80008551793212"
"1552792_at"	"SOCS4"	"6.94970195417773"	"6.80564911082537"
"1552793_at"	"C8orf31"	"6.93506026826286"	"6.85391459984895"
"1552794_a_at"	"ZNF547"	"6.78121771478905"	"6.73362224367304"
"1552796_a_at"	"SIM1"	"7.27013507006685"	"7.20906717712256"
"1552797_s_at"	"PROM2"	"6.69817419760409"	"6.73320133564195"
"1552798_a_at"	"TLR4"	"7.87637209822127"	"7.36303796550613"
"1552799_at"	"TSNARE1"	"7.1963467514588"	"7.53149433121339"
"1552800_at"	"ABHD11"	"7.81617762728295"	"7.46367473707903"
"1552801_at"	"CAPN13"	"6.66077477978331"	"6.91977344362542"
"1552803_a_at"	"STMN1"	"6.78773412186149"	"7.41210342045567"
"1552804_a_at"	"TIRAP"	"7.26816170724998"	"7.95295993491298"
"1552806_a_at"	"SIGLEC10"	"7.79351216492472"	"8.12421537297094"
"1552807_a_at"	"SIGLEC10"	"9.63957812409491"	"8.94117941544489"
"1552808_at"	"ADAMTSL1"	"6.67334849817406"	"6.84333389575443"
"1552809_at"	"RFX4"	"6.71018251265039"	"6.9230761271035"
"1552811_at"	"WFIKKN1"	"7.42482446853367"	"7.60028230828736"
"1552812_a_at"	"SENP1"	"6.80323950042949"	"7.21246874630031"
"1552813_at"	"KLF14"	"6.85041916078372"	"7.39203316141458"
"1552814_a_at"	"KLF14"	"6.87227162688228"	"6.9087765677018"
"1552816_at"	"NXNL2"	"6.76300318807016"	"6.92107526392276"
"1552818_a_at"	"BRS3"	"6.63527363596559"	"6.94414640686372"
"1552819_at"	"LINC00205"	"6.91081694398892"	"7.66859963913367"
"1552822_at"	"TMX3"	"6.67206683511397"	"6.57305066599801"
"1552825_at"	"ZNF396"	"6.82812656489884"	"6.99503822136038"
"1552826_at"	"SLC26A7"	"6.57631336625601"	"6.68951899164211"
"1552827_s_at"	"SLC26A7"	"6.883602990224"	"6.75491783257598"
"1552828_at"	"SNX18"	"7.4741438840161"	"7.41759843122448"
"1552829_at"	NA	"7.03227970009896"	"7.08497351106472"
"1552830_at"	"FBXO39"	"7.12424196689773"	"7.26535344204314"
"1552833_at"	"B3GNT6"	"7.14346964211915"	"7.81069440900517"
"1552834_at"	"B3GNT6"	"7.37405439317995"	"7.89734890016891"
"1552835_at"	"DENND1B"	"6.67191526252911"	"6.69863401283929"
"1552836_at"	"ZNF619"	"7.32060468134491"	"7.26477663927924"
"1552837_at"	"ICK"	"6.54791319409122"	"6.67334058976065"
"1552839_at"	"FAM71D"	"6.81304541580916"	"6.76766067814395"
"1552841_s_at"	"BCL2L14"	"6.65340089372118"	"6.98549250733225"
"1552842_at"	"HS6ST3"	"6.95817926452486"	"7.27169959471662"
"1552843_at"	"SLC26A1"	"6.94201986739521"	"7.25865097297242"
"1552845_at"	"CLDN15"	"7.25674746553019"	"6.8761223437128"
"1552846_s_at"	"RAB42"	"7.0219056153422"	"7.17738076613655"
"1552848_a_at"	"PTCHD1"	"6.73350802657561"	"6.89786325853466"
"1552849_at"	"M1AP"	"6.72325046649606"	"6.86392348333378"
"1552851_at"	"ZSCAN4"	"6.61929647478079"	"6.9445430301122"
"1552852_a_at"	"ZSCAN4"	"6.75002416410955"	"6.81831732359864"
"1552853_at"	"VWA5B1"	"6.8940758665689"	"7.08949521365683"
"1552854_a_at"	"VWA5B1"	"6.99536153821781"	"7.20244549214827"
"1552856_at"	"LINC00311"	"6.90017503477988"	"7.35111367017292"
"1552857_a_at"	"HTR6"	"7.2253673486112"	"7.57762065311322"
"1552858_at"	"MAGEB6"	"6.61091714429989"	"6.6392272505622"
"1552860_at"	"TCEB3C"	"7.05684195013351"	"7.65898073640776"
"1552862_at"	"RUSC1-AS1"	"7.13162042219133"	"7.24411247646579"
"1552863_a_at"	"CACNG6"	"7.91170170997396"	"7.75210659993246"
"1552865_a_at"	"LMNTD1"	"7.16379033979034"	"7.2912556767734"
"1552867_at"	NA	"6.99756498631727"	"6.93711638301445"
"1552868_at"	"CIRBP-AS1"	"7.61501034415392"	"7.75063887179348"
"1552870_s_at"	"AXDND1"	"6.53999506951609"	"6.5961660644028"
"1552872_at"	"ASMTL-AS1"	"7.22437538501289"	"8.98049535971713"
"1552873_s_at"	"ASMTL-AS1"	"7.65573887975071"	"7.66549622297783"
"1552875_a_at"	"CD200R1"	"6.79987254549337"	"6.9524967588578"
"1552876_at"	"LINC00334"	"6.83966219367576"	"6.99194694468515"
"1552877_s_at"	"LINC00334"	"6.83352136651315"	"7.30073790885236"
"1552878_at"	"ATOH7"	"6.55098900707753"	"6.69037193324294"
"1552879_a_at"	"ATOH7"	"7.14615597806198"	"7.19976226757081"
"1552880_at"	"SEC16B"	"6.74101033387516"	"7.26489299126072"
"1552882_a_at"	"AMER1"	"7.22675206679514"	"7.3539169693483"
"1552884_at"	"NKX6-3"	"7.31672256041054"	"7.53048004172914"
"1552885_a_at"	"NKX6-3"	"7.31449198591415"	"7.58062447890268"
"1552887_at"	"TBATA"	"6.82981078611222"	"7.24124266525757"
"1552889_a_at"	"EXOC3L2"	"7.86717256204211"	"8.24499232062653"
"1552890_a_at"	"CABP4"	"7.09171209543067"	"8.09411522185185"
"1552892_at"	"TNFRSF13C"	"7.16135649096516"	"7.96124196346297"
"1552893_at"	"CAMK2N2"	"7.33884497397466"	"7.78412759154692"
"1552895_a_at"	"ANKRD30BP2"	"6.81165609865576"	"6.69797735934858"
"1552897_a_at"	"KCNG3"	"6.67230400078883"	"6.65899233973664"
"1552898_a_at"	"KCNG3"	"6.92677042697011"	"7.00875127639841"
"1552899_at"	"LINC01312"	"6.66239808334807"	"6.61384811887746"
"1552900_a_at"	"LINC01312"	"6.71045413306456"	"6.64542202579597"
"1552902_a_at"	"FOXP2"	"6.85248321738184"	"7.04278242851389"
"1552903_at"	"B4GALNT2"	"7.11058672220588"	"7.51734905759321"
"1552904_at"	"NETO1"	"6.51678361768198"	"6.54789558750895"
"1552906_at"	"FMR1NB"	"6.5952184272708"	"6.74238576414808"
"1552908_at"	"GCSAML"	"6.70507644356595"	"7.24147478275873"
"1552910_at"	"SIGLEC11"	"7.17546140126304"	"7.16512387786016"
"1552911_at"	"SIGLEC11"	"7.00617487337111"	"7.88583619433996"
"1552912_a_at"	"IL23R"	"6.67459281013492"	"7.00492516554488"
"1552913_at"	"MAGEB18"	"6.61594050729149"	"6.73992406724426"
"1552914_a_at"	"CD276"	"6.97047991716607"	"7.56960559784516"
"1552915_at"	"IFNL2"	"6.88560926775524"	"6.9442309820336"
"1552917_at"	"IFNL1"	"6.97245107313139"	"7.17312050741981"
"1552919_at"	"C4orf36"	"6.69871286327197"	"6.95062831673746"
"1552921_a_at"	"FIGNL1"	"6.8765347841584"	"6.87446120641788"
"1552922_at"	"RIMS1"	"6.61953376222213"	"6.84530368848591"
"1552923_a_at"	"PITPNM2"	"7.22694078577671"	"7.32309009714929"
"1552924_a_at"	"PITPNM2"	"6.92075099287919"	"7.08236268082526"
"1552925_at"	"PCDH10"	"6.89157210617592"	"6.8500950500375"
"1552927_at"	"TAB3"	"6.98462530640565"	"6.86264958789159"
"1552928_s_at"	"TAB3"	"6.79796265479906"	"6.72177384428309"
"1552929_at"	"GRK7"	"6.8495141891198"	"6.9555893060149"
"1552930_at"	"MMEL1"	"7.20390142641289"	"7.62255072910163"
"1552931_a_at"	"PDE8A"	"7.33446364967646"	"7.09172050380281"
"1552932_at"	"NLRP6"	"6.87875883929172"	"7.33571495537699"
"1552933_at"	"AKNAD1"	"6.67754917060269"	"6.65009831538473"
"1552935_at"	"ZCCHC5"	"7.10371274666871"	"7.34941429693737"
"1552937_s_at"	"ATRIP"	"7.11995821930311"	"7.48533335696937"
"1552938_at"	"ZIC5"	"6.81449587553911"	"7.32388100463279"
"1552939_at"	"ANGPT1"	"6.60846079914444"	"6.64909377770778"
"1552940_at"	"TEDDM1"	"6.77837812174043"	"6.85886990741346"
"1552942_at"	"LOC149373"	"6.87744931001198"	"6.96667847232203"
"1552943_at"	"GABRG1"	"6.60368043783974"	"6.59021076887362"
"1552944_a_at"	"PANX2"	"7.30650051244281"	"8.03848479725083"
"1552946_at"	"ZNF114"	"6.71370882774905"	"6.93377772268483"
"1552947_x_at"	"ZNF114"	"6.76828179528264"	"7.00554155798989"
"1552948_at"	"CCDC27"	"6.93248224256991"	"7.75280276700373"
"1552950_at"	"C15orf26"	"6.78943718142978"	"6.7387950845488"
"1552952_at"	"RBMY2FP"	"6.68219940957934"	"6.62434871047181"
"1552953_a_at"	"NEUROD2"	"6.88809341388409"	"6.95093846195329"
"1552954_at"	"C5orf17"	"7.00442299980375"	"7.09425113833226"
"1552955_at"	"LINC00208"	"7.20854326080319"	"7.53111605760284"
"1552957_at"	"DNAH6"	"6.65001409404054"	"7.06229700420525"
"1552960_at"	"LRRC15"	"6.98766423348594"	"7.11628225720555"
"1552961_at"	NA	"6.82503181158414"	"7.26027834925249"
"1552964_at"	"CFAP46"	"6.72457261491241"	"7.04150334209977"
"1552965_a_at"	"B3GNT7"	"7.11396520518644"	"7.52534484548289"
"1552967_at"	"ZNF645"	"6.85761304335068"	"7.0437650842107"
"1552969_a_at"	"ZMYM6"	"6.75357402631834"	"7.02709491412637"
"1552970_s_at"	"ZMYM6"	"6.86189684505692"	"6.82245299878981"
"1552971_at"	"SGCZ"	"6.64145202809165"	"7.11709599941228"
"1552972_at"	"LOC100507431"	"6.5311679948083"	"6.649016676911"
"1552973_at"	"WNT9B"	"6.90600125567807"	"7.39629878190408"
"1552974_at"	NA	"6.52732863952388"	"6.88510546939191"
"1552975_x_at"	NA	"6.66124227219573"	"6.87979682909472"
"1552976_at"	"DNAJB13"	"7.23711302366737"	"7.49058252956332"
"1552977_a_at"	"CNPY3"	"7.89463280166439"	"7.99574045726952"
"1552978_a_at"	"SCAMP1"	"7.05148274417154"	"6.94228787038952"
"1552979_at"	"LINC00471"	"6.7923072672089"	"6.84266431690433"
"1552980_at"	"HAS3"	"7.759194337252"	"7.55665763303905"
"1552982_a_at"	"FGF4"	"6.82041094283414"	"6.98783874939108"
"1552985_at"	"SLC30A8"	"6.93853472184978"	"7.07431606187157"
"1552986_at"	"LOC142937"	"7.12076437325188"	"6.95146910015944"
"1552987_a_at"	"LOC439933"	"6.56929119208989"	"6.53508061395281"
"1552988_at"	"C11orf65"	"6.63738393148945"	"7.06750440416465"
"1552990_at"	"FAM71E2"	"6.86308152787409"	"7.2631074681062"
"1552991_at"	"OR5P2"	"6.84911921371266"	"6.65669982320148"
"1552993_at"	"DYDC1"	"6.67776341096777"	"7.28163454820492"
"1552995_at"	"IL27"	"7.49426991957472"	"7.28553603198867"
"1552997_a_at"	"IQCF1"	"7.18460744435739"	"7.3351582665723"
"1552998_at"	"DEFB125"	"6.77245780229567"	"7.08612125790279"
"1552999_a_at"	"WFDC10B"	"6.91041371336341"	"6.92212637773725"
"1553002_at"	"DEFB105A"	"6.66067813912851"	"7.27646680325205"
"1553003_at"	"PKHD1"	"6.80776551502434"	"6.99768664119076"
"1553004_at"	"PKD1L1"	"6.79291931940215"	"7.03750197565105"
"1553006_at"	"ADGRG4"	"6.72868390215152"	"7.09108360510576"
"1553007_a_at"	"TENM1"	"6.91556379103141"	"7.19539160120796"
"1553009_s_at"	"REXO1L1P"	"6.91120808731519"	"7.00767797333931"
"1553011_at"	"TAF1L"	"6.6545211201189"	"6.95669089423228"
"1553013_at"	"CNTNAP5"	"7.19005834612205"	"7.05508970152851"
"1553015_a_at"	"RECQL4"	"7.7851978658275"	"7.99952181993093"
"1553016_at"	"ADGRF3"	"6.93712944205386"	"6.98137471009878"
"1553019_at"	"TMC2"	"7.07507523019588"	"7.81209371440143"
"1553020_at"	"SMCR5"	"7.06225737877245"	"7.41836654201055"
"1553021_s_at"	"BICD2"	"7.30505585969956"	"7.46888223072254"
"1553022_at"	"ZIM3"	"6.63924678231924"	"6.66419151496846"
"1553023_a_at"	"NOX5"	"6.98557748232237"	"7.12544090437494"
"1553024_at"	"DAOA-AS1"	"6.68973521575989"	"6.60959850549569"
"1553025_at"	"ADGRG6"	"6.81449587553911"	"7.00593586641111"
"1553027_a_at"	"KLHL4"	"7.05897611921591"	"7.28678399914192"
"1553028_at"	"GPR156"	"6.94358596564868"	"7.09073484135016"
"1553030_a_at"	"SUOX"	"7.05366074168198"	"7.51394386019628"
"1553031_at"	"ADGRF4"	"6.95731389807978"	"6.99686999342556"
"1553032_at"	"IL31RA"	"7.05079430360885"	"7.37568930028241"
"1553033_at"	"SYTL5"	"6.77802633848662"	"7.122730389723"
"1553034_at"	"SDCCAG8"	"6.98993003820019"	"7.27748182505406"
"1553036_at"	"ADGRF2"	"6.70782773154413"	"7.09147671192039"
"1553037_a_at"	"SYN2"	"7.09404408119246"	"7.45386304554513"
"1553039_a_at"	"ASB10"	"7.60011480989061"	"7.60589447601071"
"1553041_at"	"HTR3C"	"7.19457501442906"	"7.84424552394297"
"1553042_a_at"	"NFKBID"	"8.31693686841248"	"7.67281808882643"
"1553043_a_at"	"CD300LF"	"8.44184897193948"	"7.392421083352"
"1553044_at"	"GJA10"	"6.9497768758936"	"7.1284157963088"
"1553045_at"	"WNT9A"	"7.31601895412933"	"7.45603616410118"
"1553046_s_at"	"GAL3ST2"	"7.30771613499573"	"7.81033254031123"
"1553047_at"	"PIP4K2B"	"7.09442980461246"	"6.98725106374132"
"1553048_a_at"	"PIP4K2B"	"7.09418177659729"	"7.59369036990218"
"1553051_s_at"	"ODF3"	"7.0348167780539"	"7.48601694178387"
"1553052_at"	"WFDC13"	"6.82685947358583"	"6.9512661156693"
"1553053_at"	"LINC00521"	"7.21699853281041"	"7.44737006816677"
"1553055_a_at"	"SLFN5"	"7.12797969892954"	"7.06715445103972"
"1553057_at"	"SERPINB12"	"6.81942432552883"	"7.20971878982799"
"1553058_at"	"GIPC3"	"6.89232483413007"	"7.88390965605679"
"1553059_at"	"PGLYRP3"	"6.84868907298621"	"7.06797688819057"
"1553060_at"	"PSKH2"	"7.21717024912595"	"7.43224994666686"
"1553061_at"	"OR6W1P"	"7.3242089562106"	"7.30862059859079"
"1553062_at"	"MOGAT1"	"7.14908777239147"	"7.23173540906082"
"1553063_at"	"GPR78"	"7.0149511954313"	"7.331367206554"
"1553064_at"	"H1FOO"	"7.08808828107204"	"7.88838007510009"
"1553066_at"	"TAAR9"	"6.9123734374263"	"7.09960318542259"
"1553067_a_at"	"GNRHR2"	"7.19307433198472"	"7.28447599789835"
"1553069_at"	NA	"7.05356511262517"	"7.02746411792404"
"1553070_a_at"	"MYOZ3"	"7.07271803395937"	"7.70945403239646"
"1553071_a_at"	"MYOZ3"	"6.96687295871783"	"8.27774027397244"
"1553072_at"	"BNIPL"	"6.78684858226754"	"7.06056520680589"
"1553074_at"	"ASB11"	"6.76654199451472"	"7.44090918817075"
"1553075_a_at"	"OFCC1"	"6.62339673760479"	"6.66860258568646"
"1553076_at"	"OFCC1"	"6.62326227453346"	"6.88242296654953"
"1553077_at"	"SDR9C7"	"6.75223288268912"	"7.1572318749799"
"1553078_at"	"OR5P3"	"6.95401940589551"	"6.98094098095346"
"1553079_at"	"TRIM40"	"6.83853551719803"	"7.5318683979684"
"1553080_at"	"CSN1S2AP"	"6.72033899080657"	"6.83734408890544"
"1553081_at"	"WFDC12"	"7.37495471264264"	"7.54362114120479"
"1553082_at"	"CRYGN"	"7.09499911746328"	"7.74441613517693"
"1553083_at"	NA	"6.84752259737603"	"6.66605171467303"
"1553084_at"	"STARD6"	"6.68276339535049"	"6.68374810727218"
"1553086_at"	"C11orf40"	"6.67099652020281"	"6.9301064840595"
"1553087_at"	"C18orf12"	"6.82578955851492"	"7.0171750564382"
"1553088_a_at"	"BCL2L11"	"7.48654946712471"	"7.36379456264749"
"1553089_a_at"	"WFDC2"	"6.96634009996352"	"7.41136735620808"
"1553093_a_at"	"DEFB119"	"6.88929611424471"	"7.43099085947778"
"1553094_at"	"TAC4"	"7.14241697557241"	"8.10288704501613"
"1553096_s_at"	"BCL2L11"	"7.18943414157397"	"7.51874859430641"
"1553099_at"	"TIGD1"	"7.18497146895815"	"7.07908476341959"
"1553101_a_at"	"ALKBH5"	"8.46835474972061"	"7.38107984955904"
"1553102_a_at"	"CCDC69"	"9.32143996507743"	"7.73674562381783"
"1553103_at"	"NFX1"	"8.14938827807098"	"7.4161929551983"
"1553105_s_at"	"DSG2"	"6.73312143994994"	"7.1524156814272"
"1553106_at"	"C5orf24"	"7.0795953990111"	"6.69663987353597"
"1553107_s_at"	"C5orf24"	"7.39454593317565"	"7.21067921041706"
"1553108_at"	"C5orf24"	"6.92319754423037"	"6.78131020701935"
"1553111_a_at"	"KBTBD6"	"6.70352516574941"	"6.70252940128413"
"1553112_s_at"	"CDK8"	"6.89210524360356"	"7.21939833387403"
"1553113_s_at"	"CDK8"	"6.718860747731"	"6.67061923551393"
"1553114_a_at"	"PTK6"	"7.01683573526843"	"6.97366494612996"
"1553115_at"	"NKD1"	"6.96921405089617"	"8.6183714558328"
"1553117_a_at"	"STK38"	"7.35141815753627"	"7.32178541340512"
"1553118_at"	"THEM4"	"6.87183088043605"	"7.45341471489992"
"1553120_at"	"CLSPN"	"6.7369482250597"	"6.70251167209"
"1553122_s_at"	"RBAK"	"6.63093777655213"	"6.76293605304808"
"1553123_at"	"WDR62"	"7.20288242957569"	"7.72581055252421"
"1553125_x_at"	"WDR62"	"7.24499982000578"	"7.79582375397183"
"1553126_a_at"	"SLC39A12"	"6.67597667013932"	"6.67206005639269"
"1553127_a_at"	"RNF168"	"6.69290215384394"	"7.1222430776338"
"1553129_at"	"SVEP1"	"6.55557417544447"	"6.61357395422855"
"1553130_at"	"LOC652276"	"7.14042520778206"	"7.2396666646715"
"1553131_a_at"	"GATA4"	"7.29602835215961"	"8.08627369908631"
"1553132_a_at"	"TC2N"	"6.66059639338746"	"6.60006668786116"
"1553133_at"	"C9orf72"	"9.1033297922849"	"6.98576291069437"
"1553134_s_at"	"C9orf72"	"7.19800102863524"	"6.69815973670248"
"1553136_at"	"KCTD18"	"7.54366243190644"	"7.29811359541149"
"1553137_s_at"	"KLF11"	"6.95605297644175"	"7.21820345740166"
"1553138_a_at"	"ANKLE1"	"7.54337255442927"	"7.59313733416977"
"1553139_s_at"	"PLXNA3"	"6.93289604127342"	"7.25802453787337"
"1553140_at"	"PELO"	"6.68917117721963"	"6.98320281963804"
"1553141_at"	"LACC1"	"6.83071496655936"	"6.90924857713549"
"1553142_at"	"LACC1"	"6.79051278576974"	"6.78908544864376"
"1553145_at"	"TAPT1-AS1"	"6.92074379847266"	"6.84881768056906"
"1553146_at"	"C3orf30"	"6.75742778468444"	"6.83911536719185"
"1553147_at"	"RANBP3L"	"6.7189194415879"	"6.71869370829208"
"1553148_a_at"	"SNX13"	"6.89628345370103"	"6.78932210282054"
"1553150_at"	"KDM1B"	"6.61687965770692"	"6.75962738556926"
"1553151_at"	"ATP6V0D2"	"6.77397751838201"	"7.02653517663462"
"1553153_at"	"ATP6V0D2"	"7.05366074168198"	"6.71673192035987"
"1553155_x_at"	"ATP6V0D2"	"6.88393724329625"	"6.64493894912522"
"1553156_at"	"LHX4"	"7.09995475153187"	"7.24791421634775"
"1553157_at"	"LHX4"	"7.13990150626326"	"7.49534019438019"
"1553158_at"	"CEP19"	"6.95366056062294"	"7.11039630928257"
"1553159_at"	"DNAH11"	"7.19036290215675"	"7.44841403254464"
"1553162_x_at"	"PROSER3"	"7.36383366731672"	"7.13313306220487"
"1553163_at"	"ADPRHL1"	"7.17110465560518"	"7.45879772114697"
"1553165_at"	"SYNRG"	"7.10527426415956"	"6.9179091610236"
"1553166_at"	"CDH24"	"7.24340458358924"	"7.27661291480174"
"1553167_a_at"	"SEPSECS"	"7.12456031480089"	"6.99606751921984"
"1553168_at"	"GRIK5"	"6.98808804655504"	"7.05077138332085"
"1553169_at"	"LRRN4"	"6.89990524268049"	"7.75068069006137"
"1553171_x_at"	"LRRN4"	"6.73920501724695"	"7.45269665038738"
"1553172_at"	"ZNF777"	"7.2613288964687"	"6.81830673203844"
"1553174_at"	"JPH2"	"7.32015244309522"	"7.65286775154203"
"1553175_s_at"	"PDE5A"	"6.79648113508258"	"7.12938215555364"
"1553176_at"	"SH2D1B"	"6.68973521575989"	"6.94282464854487"
"1553177_at"	"SH2D1B"	"7.06984539683186"	"6.86248907920796"
"1553178_a_at"	"SSTR3"	"7.54386829335311"	"7.47525618628447"
"1553179_at"	"ADAMTS19"	"7.07567092416184"	"7.26247938389746"
"1553180_at"	"ADAMTS19"	"6.56500506726126"	"6.65179367188285"
"1553181_at"	"DDX31"	"7.05658784939372"	"7.090374915383"
"1553183_at"	"UMODL1"	"6.66409029427199"	"6.62750920870135"
"1553185_at"	"RASEF"	"7.32193678675348"	"7.20843624040182"
"1553186_x_at"	"RASEF"	"7.37878938294015"	"7.39020771712018"
"1553188_s_at"	"PARD3B"	"6.89766527673971"	"7.26327312716725"
"1553190_s_at"	"PARD3B"	"7.53464529252953"	"7.96058104075095"
"1553191_at"	"DST"	"6.67633214659079"	"6.72834338792115"
"1553192_at"	"ZNF441"	"6.57216092769781"	"6.67519298560574"
"1553193_at"	"ZNF441"	"6.75847268200974"	"6.98447083321288"
"1553194_at"	"NEGR1"	"6.79987254549337"	"7.37548818433892"
"1553196_a_at"	"FCRL3"	"6.864271778307"	"7.35017862376782"
"1553197_at"	"DCAF4L2"	"6.71354021077471"	"6.85987890507909"
"1553199_at"	"DCAF4L2"	"6.67637402192211"	"7.04870807231178"
"1553202_at"	"STOX1"	"6.69819280471238"	"7.13896579859814"
"1553204_at"	"C20orf166-AS1"	"7.04455586248145"	"7.22030684100927"
"1553205_at"	"C20orf166-AS1"	"7.60931546209292"	"7.83153562323195"
"1553207_at"	"ARL10"	"7.2488681094381"	"7.47536491266328"
"1553208_s_at"	"ARL10"	"6.73647163262866"	"6.73714584167981"
"1553209_at"	"RNFT2"	"7.19674972309791"	"7.44411000415637"
"1553211_at"	"ANKFN1"	"6.7334022972891"	"6.85617946298893"
"1553212_at"	"KRT78"	"7.39438296324398"	"7.54817950786016"
"1553213_a_at"	"KRT78"	"6.91794723268251"	"6.88933812129355"
"1553214_a_at"	"CCDC7"	"6.58833181120451"	"6.70196991551866"
"1553215_s_at"	"CCDC7"	"6.80202817425546"	"7.73314605856803"
"1553216_at"	"ZNF41"	"6.84957160677874"	"7.07020428497792"
"1553217_s_at"	"ZNF41"	"6.85799465966555"	"6.81502529828726"
"1553218_a_at"	"ZNF512"	"7.77383125493226"	"7.31565889991353"
"1553219_a_at"	"AMMECR1"	"6.77997236437252"	"7.04474773679899"
"1553220_at"	"FAM117B"	"6.80933633561714"	"6.7531369771796"
"1553221_at"	"ZNF583"	"6.96502708045263"	"6.74617386558201"
"1553222_at"	"OXER1"	"7.88634963436035"	"7.68529005536993"
"1553224_at"	"LUZP1"	"6.78506895230086"	"6.82961060806351"
"1553225_s_at"	"ZNF75D"	"6.99046299559741"	"6.9405785394212"
"1553226_at"	"LINC00052"	"6.74974017659657"	"6.89517002842297"
"1553227_s_at"	"BRWD1"	"6.92630372018234"	"6.89853779655111"
"1553228_at"	"CCDC89"	"6.67525611573229"	"6.72204521111033"
"1553229_at"	"ZNF572"	"6.71381299175661"	"6.91546475147123"
"1553232_at"	"RMDN2"	"6.92236855495401"	"7.50804884397573"
"1553234_at"	"ADAMTS18"	"7.05107662733907"	"7.77852648827392"
"1553235_at"	"PCDHAC1"	"6.97435384460826"	"7.39658181088502"
"1553237_x_at"	"PCDHAC1"	"6.94689262724278"	"7.18914766919998"
"1553238_a_at"	"HIPK4"	"7.53667317134969"	"7.71130816970939"
"1553239_at"	"FAM124A"	"7.44351394928877"	"7.86936711542684"
"1553241_at"	"NKAIN3"	"6.86786714292896"	"7.11739868101984"
"1553243_at"	"ITIH5"	"6.77831262668976"	"7.31884790421106"
"1553244_at"	"FANCB"	"6.69420206234962"	"6.75088022017703"
"1553246_a_at"	"POMK"	"7.20535739624001"	"7.24170328082233"
"1553247_a_at"	"ZNF709"	"6.58917954156286"	"6.55125534637446"
"1553248_at"	"CCDC57"	"7.14895666546057"	"7.45102126584451"
"1553249_at"	"SMC1B"	"6.85761304335068"	"7.07452903562887"
"1553252_a_at"	"BRWD3"	"7.65858536380161"	"7.23553713733167"
"1553253_at"	"ASB16"	"7.43488331654349"	"7.70634496594807"
"1553254_at"	"MAGEE2"	"6.81995181047029"	"6.75548632143759"
"1553255_at"	"ERVV-1"	"6.68973521575989"	"6.84132684842139"
"1553257_at"	"GAL3ST3"	"6.86965231816417"	"7.31064981879056"
"1553258_at"	"FLJ30679"	"7.09902398159962"	"7.3810183368629"
"1553260_s_at"	"ALS2CR11"	"6.49366629690835"	"6.62212573495288"
"1553261_x_at"	"ALS2CR11"	"6.5916274704568"	"6.78249558307425"
"1553262_a_at"	"UTS2R"	"7.80425708732794"	"7.75774284209268"
"1553263_at"	"USH1G"	"7.65156682449544"	"7.80369007177269"
"1553264_a_at"	"SYN1"	"7.40335007881548"	"8.44037135527557"
"1553265_at"	"SLC23A3"	"6.97272474232783"	"7.47944192128083"
"1553266_at"	"CNOT6L"	"6.53608752925023"	"6.81726998855405"
"1553267_a_at"	"CNOT6L"	"6.81513401293802"	"6.98837893478033"
"1553268_at"	"RHBDL3"	"6.94768604933508"	"7.18914629961941"
"1553269_at"	"ZNF718"	"6.68222719167964"	"6.6043409653395"
"1553271_at"	"DIP2B"	"6.62940815497958"	"6.6056861639718"
"1553272_at"	"SLC36A1"	"7.39735569518932"	"7.34449187577574"
"1553274_a_at"	"SNRNP48"	"6.99510997494249"	"6.87896372019384"
"1553275_s_at"	NA	"6.61121331478374"	"6.6335688370062"
"1553276_at"	"ZNF560"	"6.63525177306696"	"6.59324190997881"
"1553277_at"	"RTTN"	"6.53631197622738"	"6.63261295719632"
"1553279_at"	"BTNL9"	"7.31793782321146"	"7.32261318990475"
"1553280_at"	"PUS10"	"7.10317204325088"	"7.54361052140677"
"1553281_at"	"PLCXD2"	"7.14889412920915"	"7.22204075886907"
"1553282_at"	"UMODL1-AS1"	"6.95863987437973"	"7.33548711440222"
"1553284_s_at"	"LMLN"	"6.85582257019652"	"7.04988572039017"
"1553285_s_at"	"RAD9B"	"6.76360482049728"	"6.74830014986608"
"1553286_at"	"ZNF555"	"7.48570600615666"	"6.98646386425832"
"1553288_a_at"	"NYAP1"	"6.81449587553911"	"7.3735768485483"
"1553292_s_at"	"SGK494"	"6.95133350048285"	"6.74619043633155"
"1553293_at"	"MRGPRX3"	"6.64415435565011"	"7.5472934861452"
